transaction_id,customer_id,amount,date
16100,73744,917.61,2024-04-11
16101,98033,149.12,2023-08-31
16102,64104,699.17,2024-09-27
16103,17174,442.37,2024-05-21
16104,33443,671.3,2025-06-22
16105,10014,457.02,2025-01-12
16106,63841,115.74,2025-03-21
16107,14560,130.55,2024-09-11
16108,48851,523.78,2023-10-20
16109,40099,525.24,2024-06-07
16110,86627,22.28,2024-08-16
16111,26707,801.69,2025-01-14
16112,98352,639.85,2024-01-13
16113,70784,515.81,2024-05-23
16114,73869,95.57,2024-09-27
16115,53090,645.48,2023-11-27
16116,88284,617.07,2024-10-13
16117,91795,154.84,2024-09-04
16118,30367,41.27,2024-07-17
16119,69095,237.91,2023-10-04
16120,92146,856.32,2024-06-22
16121,59219,819.71,2023-09-22
16122,9372,655.21,2025-03-04
16123,25562,955.39,2024-07-31
16124,35933,365.81,2024-10-17
16125,16561,388.52,2025-05-29
16126,52506,586.23,2024-08-12
16127,63592,559.87,2025-02-25
16128,87221,752.32,2025-02-14
16129,36976,574.98,2024-07-15
16130,33561,762.73,2024-04-14
16131,88342,658.52,2024-02-11
16132,91902,867.16,2025-03-14
16133,77245,409.65,2023-09-02
16134,923,551.27,2025-04-04
16135,14850,104.35,2024-08-03
16136,69271,757.28,2025-04-03
16137,37551,945.46,2025-02-23
16138,44485,470.12,2025-03-15
16139,28758,861.24,2024-08-30
16140,75094,793.67,2025-02-15
16141,10990,548.89,2025-02-15
16142,60019,394.43,2024-11-17
16143,66645,599.25,2024-09-15
16144,47221,516.61,2024-10-12
16145,8177,859.63,2024-01-03
16146,41454,397.93,2024-06-25
16147,25883,185.2,2024-12-11
16148,32590,566.97,2024-02-13
16149,44295,117.59,2025-03-07
16150,33587,201.17,2025-06-06
16151,46350,139.17,2023-11-11
16152,98155,452.04,2023-11-10
16153,34643,692.1,2024-01-19
16154,4338,711.54,2025-04-03
16155,96876,497.93,2024-09-12
16156,83602,895.25,2024-11-08
16157,33097,10.56,2023-08-24
16158,97600,73.18,2024-03-20
16159,1411,171.85,2024-01-06
16160,87054,447.48,2024-09-20
16161,76278,403.59,2023-08-27
16162,49222,789.62,2023-11-04
16163,55473,428.2,2024-05-27
16164,64592,600.45,2024-10-04
16165,50545,159.49,2024-12-25
16166,14431,277.35,2025-04-20
16167,57171,244.56,2023-07-21
16168,79308,660.68,2025-03-16
16169,35546,754.35,2025-01-23
16170,58407,732.06,2025-05-30
16171,58387,413.66,2024-05-16
16172,83054,160.68,2024-04-21
16173,89556,719.54,2025-04-13
16174,24512,843.55,2023-11-16
16175,32767,374.35,2024-05-28
16176,31113,418.57,2025-06-27
16177,40118,760.1,2024-01-14
16178,4486,918.84,2024-07-30
16179,86941,141.43,2024-05-04
16180,68594,527.83,2025-04-28
16181,76835,234.61,2023-10-15
16182,89893,287.22,2024-05-06
16183,15244,791.38,2023-11-30
16184,37874,858.92,2023-08-29
16185,22026,418.78,2025-02-19
16186,62226,15.25,2025-02-20
16187,21649,197.53,2024-12-10
16188,7109,332.08,2024-01-19
16189,96016,320.67,2024-10-19
16190,52011,732.27,2023-09-09
16191,7615,314.0,2025-01-30
16192,31559,993.33,2024-08-02
16193,21758,84.98,2024-11-13
16194,34480,822.76,2024-02-13
16195,56378,116.5,2025-01-01
16196,8061,342.49,2024-07-12
16197,32279,24.01,2025-05-02
16198,65179,413.22,2023-11-09
16199,53721,538.68,2024-03-28
16200,35747,88.26,2023-08-10
16201,32174,518.11,2024-07-25
16202,32279,667.11,2023-07-11
16203,61522,410.15,2024-11-25
16204,81787,798.41,2024-12-23
16205,25593,176.17,2024-06-24
16206,47316,284.7,2024-04-15
16207,44078,966.68,2024-09-30
16208,60953,89.32,2024-07-09
16209,93749,261.36,2023-12-17
16210,45750,344.64,2024-01-05
16211,45225,136.08,2024-12-23
16212,55527,27.8,2025-04-01
16213,31455,88.29,2024-03-13
16214,62069,360.73,2023-09-04
16215,5121,797.23,2025-02-25
16216,98088,465.1,2024-06-26
16217,57095,613.44,2024-03-31
16218,23897,342.32,2024-12-14
16219,72989,601.54,2024-09-08
16220,49931,371.65,2024-04-21
16221,96024,394.32,2023-11-22
16222,59031,177.32,2023-10-15
16223,22820,662.86,2025-03-25
16224,40995,725.65,2023-11-20
16225,72222,860.01,2024-11-07
16226,35129,85.96,2024-09-24
16227,88379,630.7,2025-03-04
16228,61856,102.0,2023-10-09
16229,67981,281.39,2025-05-07
16230,29217,885.88,2025-03-31
16231,22819,619.91,2025-06-10
16232,24493,105.22,2025-06-02
16233,75101,984.15,2025-05-26
16234,16786,827.2,2024-07-20
16235,81742,755.82,2025-03-25
16236,27366,506.4,2023-12-18
16237,20868,661.0,2023-11-14
16238,3485,859.36,2023-12-22
16239,75763,99.18,2023-11-29
16240,23809,321.2,2025-04-20
16241,82662,172.21,2025-06-06
16242,47329,890.85,2025-03-25
16243,40328,702.13,2025-06-14
16244,8204,834.24,2024-06-01
16245,98562,581.44,2025-05-13
16246,38065,700.65,2025-05-12
16247,31758,784.4,2025-02-27
16248,92198,109.03,2023-09-14
16249,6005,845.82,2025-01-27
16250,17396,504.49,2024-06-21
16251,29354,243.35,2024-08-25
16252,93814,518.34,2024-02-01
16253,85738,258.6,2024-11-22
16254,47333,880.53,2024-12-04
16255,79245,881.88,2025-02-26
16256,32933,240.46,2023-10-13
16257,79720,769.52,2025-04-17
16258,23994,312.98,2023-11-09
16259,60254,688.01,2024-10-16
16260,89007,356.74,2024-09-04
16261,15900,237.7,2024-09-19
16262,51560,319.88,2024-11-14
16263,90730,102.52,2024-02-24
16264,6680,904.85,2023-11-04
16265,70595,830.02,2025-02-27
16266,4474,691.34,2025-03-22
16267,70351,277.14,2023-09-28
16268,32577,29.22,2025-01-07
16269,19671,41.03,2025-06-01
16270,30913,427.39,2024-12-25
16271,68484,635.93,2023-07-14
16272,89095,146.16,2024-02-20
16273,57855,867.56,2024-03-09
16274,74869,496.64,2024-10-20
16275,38203,741.47,2025-05-14
16276,9612,986.35,2025-02-15
16277,91820,590.9,2023-11-12
16278,50219,263.93,2023-08-13
16279,80023,917.59,2023-11-03
16280,82731,232.64,2024-06-15
16281,95772,781.12,2025-02-10
16282,46096,157.49,2024-10-20
16283,39351,815.87,2023-07-09
16284,80423,671.94,2024-06-09
16285,86462,974.82,2025-01-18
16286,83092,791.07,2025-04-12
16287,45673,496.18,2025-03-19
16288,88967,491.34,2025-03-05
16289,21552,325.47,2024-04-13
16290,48390,611.07,2025-04-26
16291,51104,956.29,2024-03-23
16292,38923,282.44,2023-08-20
16293,20361,25.42,2024-03-11
16294,89934,782.29,2023-11-08
16295,63890,75.64,2024-12-19
16296,81226,754.52,2024-01-29
16297,1854,151.9,2025-01-17
16298,8238,613.17,2024-02-19
16299,15538,226.46,2024-03-23
16300,74544,294.37,2025-03-10
16301,47799,836.13,2023-10-27
16302,31643,530.73,2024-09-26
16303,81014,521.28,2024-04-22
16304,37492,466.83,2024-02-07
16305,1452,181.52,2025-05-02
16306,19860,595.92,2024-05-04
16307,72156,346.88,2023-08-20
16308,32511,757.7,2025-03-29
16309,53005,170.11,2024-07-15
16310,87003,287.34,2025-06-20
16311,78217,303.15,2023-07-30
16312,20878,976.83,2024-06-06
16313,96997,322.76,2024-09-17
16314,38364,202.5,2025-06-16
16315,87128,789.51,2025-04-17
16316,99641,846.9,2024-09-26
16317,80372,395.97,2025-05-05
16318,42015,721.73,2023-10-05
16319,63530,683.87,2024-12-14
16320,16482,904.32,2024-07-21
16321,28463,689.74,2023-11-29
16322,99436,179.31,2024-01-23
16323,59272,967.3,2024-07-21
16324,73250,328.61,2025-06-19
16325,58569,153.47,2024-08-15
16326,28473,528.88,2024-02-01
16327,40767,73.21,2023-10-10
16328,12429,154.69,2024-03-09
16329,82821,381.25,2025-05-13
16330,63863,86.49,2023-11-11
16331,24237,856.68,2025-01-09
16332,27684,995.96,2025-03-07
16333,78089,813.64,2023-11-15
16334,12908,877.04,2024-06-20
16335,50239,114.23,2025-01-02
16336,21580,284.31,2023-11-04
16337,31922,265.02,2024-04-27
16338,5508,778.98,2024-11-22
16339,99418,334.4,2024-05-27
16340,83747,763.36,2024-12-02
16341,17391,944.75,2025-04-18
16342,46860,177.75,2025-06-11
16343,94529,556.25,2024-02-16
16344,75910,34.3,2024-03-04
16345,73781,590.68,2025-02-24
16346,39770,358.97,2024-03-01
16347,72553,553.83,2023-08-17
16348,81189,706.84,2024-12-15
16349,42212,354.32,2024-01-04
16350,30657,112.21,2024-06-12
16351,27317,141.3,2023-08-23
16352,30064,623.22,2023-12-03
16353,32495,210.83,2024-06-14
16354,90341,474.6,2023-08-14
16355,11974,844.38,2024-07-28
16356,87000,209.82,2024-09-30
16357,31697,827.4,2024-07-30
16358,33296,656.32,2025-01-27
16359,67620,992.36,2024-05-24
16360,8118,677.68,2023-07-12
16361,76062,822.0,2025-01-19
16362,82299,252.4,2024-08-16
16363,22849,528.77,2024-07-11
16364,54098,797.42,2023-08-22
16365,67485,970.88,2024-02-07
16366,98445,94.71,2023-08-19
16367,8382,84.91,2023-11-29
16368,64687,173.73,2025-04-17
16369,30349,394.88,2024-04-27
16370,77160,763.12,2024-08-02
16371,50365,201.04,2023-10-23
16372,65519,220.74,2024-11-04
16373,46446,972.65,2024-10-03
16374,87088,667.82,2023-10-02
16375,87372,759.94,2024-10-11
16376,41084,783.82,2023-11-14
16377,79537,897.75,2024-01-16
16378,53616,338.31,2023-12-12
16379,76559,170.3,2024-09-08
16380,9673,826.6,2024-08-19
16381,22768,88.16,2024-02-20
16382,90394,835.56,2024-02-15
16383,25282,892.98,2024-10-11
16384,16448,167.53,2023-11-08
16385,10536,815.61,2023-09-15
16386,56949,247.55,2024-08-16
16387,64680,832.31,2025-01-07
16388,15782,668.98,2024-07-02
16389,62640,527.78,2023-08-08
16390,96825,715.16,2024-09-23
16391,80894,472.61,2024-02-01
16392,42867,756.61,2024-12-04
16393,87185,143.37,2023-11-10
16394,78359,209.75,2025-01-21
16395,1421,740.17,2023-08-23
16396,57396,595.08,2023-10-09
16397,19408,795.82,2025-05-02
16398,96364,306.86,2024-04-13
16399,69690,736.25,2024-02-01
16400,34413,609.02,2024-01-27
16401,46834,846.75,2024-02-14
16402,57421,795.56,2025-06-24
16403,91520,54.18,2025-01-02
16404,23390,199.92,2024-03-13
16405,70527,130.27,2024-04-08
16406,12411,518.5,2024-09-01
16407,30418,651.6,2025-04-21
16408,31536,142.38,2023-08-11
16409,1524,350.95,2023-07-12
16410,82002,902.01,2024-04-20
16411,74938,689.16,2023-08-13
16412,4373,587.93,2025-05-29
16413,33817,103.95,2024-11-18
16414,79581,389.47,2024-04-13
16415,7835,24.12,2025-01-16
16416,62353,554.89,2025-01-02
16417,79760,86.0,2024-01-02
16418,29187,773.43,2024-03-12
16419,90301,643.44,2023-11-30
16420,22702,843.32,2024-08-28
16421,53857,896.95,2023-08-29
16422,41222,228.19,2025-02-05
16423,75957,645.32,2024-04-14
16424,26217,285.2,2024-10-17
16425,51228,325.21,2024-02-13
16426,67442,817.74,2025-03-15
16427,34536,296.11,2023-09-10
16428,81835,862.77,2024-12-26
16429,49250,402.8,2025-04-25
16430,526,426.14,2024-04-25
16431,68782,312.77,2024-07-21
16432,21716,60.44,2024-12-27
16433,76970,317.18,2024-05-15
16434,98085,561.16,2025-02-21
16435,99883,562.4,2025-01-04
16436,64957,81.52,2024-05-10
16437,5826,101.5,2024-05-25
16438,4223,838.73,2024-07-29
16439,83913,77.47,2024-10-07
16440,85037,529.5,2025-03-01
16441,73853,862.07,2025-04-25
16442,27559,855.99,2024-01-02
16443,69842,548.76,2025-03-20
16444,83993,404.62,2024-07-28
16445,13480,870.67,2024-02-12
16446,34501,642.55,2023-12-06
16447,72442,307.18,2024-02-17
16448,3307,771.51,2023-08-23
16449,89497,231.98,2024-02-20
16450,4051,689.59,2024-12-29
16451,41350,983.93,2024-10-08
16452,30056,252.17,2023-09-23
16453,41511,626.46,2024-08-03
16454,13878,941.24,2025-05-26
16455,35714,584.41,2025-05-01
16456,20621,640.71,2025-06-08
16457,36693,398.67,2024-11-24
16458,82443,946.67,2023-10-11
16459,9562,882.11,2025-01-18
16460,21962,786.76,2024-08-13
16461,96632,327.75,2023-10-19
16462,59302,126.25,2024-11-19
16463,91106,282.9,2025-03-06
16464,64412,915.13,2024-04-18
16465,374,224.85,2025-06-04
16466,14604,714.71,2025-05-31
16467,8154,201.02,2025-04-02
16468,62962,376.77,2024-12-12
16469,27897,589.65,2023-10-26
16470,85770,535.92,2023-12-17
16471,66223,782.77,2023-07-22
16472,34400,632.19,2024-01-30
16473,64465,409.69,2025-01-18
16474,95417,917.13,2025-04-12
16475,68571,853.49,2024-06-19
16476,62252,678.96,2024-05-10
16477,36289,85.28,2025-06-23
16478,6515,867.17,2024-04-25
16479,86851,468.24,2024-08-10
16480,22863,812.48,2024-02-12
16481,97680,779.14,2024-06-25
16482,65501,90.07,2024-08-05
16483,30548,141.76,2024-12-02
16484,52207,622.23,2024-03-01
16485,65417,278.4,2024-04-11
16486,83945,38.45,2025-06-14
16487,48994,38.41,2024-02-28
16488,3323,720.43,2023-10-11
16489,76587,777.34,2024-01-02
16490,63603,540.58,2025-06-03
16491,78487,246.68,2024-03-28
16492,8507,870.71,2024-02-17
16493,49670,484.6,2024-03-06
16494,61963,299.88,2023-08-04
16495,72874,990.44,2023-12-05
16496,84352,268.42,2025-02-05
16497,42032,170.41,2025-02-15
16498,17408,648.98,2025-06-30
16499,80810,144.69,2025-06-20
16500,57078,435.17,2024-05-27
16501,96487,453.54,2024-08-21
16502,37551,696.08,2024-08-13
16503,18577,241.6,2024-10-14
16504,23975,560.14,2024-08-16
16505,11747,959.75,2024-08-28
16506,16852,887.81,2024-02-22
16507,85272,950.47,2025-02-25
16508,27841,488.56,2023-07-14
16509,48577,239.8,2023-09-27
16510,89395,833.88,2024-09-21
16511,9946,169.73,2023-08-08
16512,82805,579.22,2024-01-10
16513,35909,283.59,2024-02-16
16514,55403,182.79,2024-11-22
16515,50882,882.31,2024-05-14
16516,87727,555.37,2024-05-11
16517,23264,319.69,2024-11-10
16518,29915,526.39,2024-03-01
16519,84067,386.16,2025-02-19
16520,92744,24.56,2025-05-28
16521,57439,34.88,2024-11-02
16522,30129,752.72,2025-05-31
16523,36861,232.18,2023-07-15
16524,835,197.87,2023-07-16
16525,39480,945.71,2024-05-21
16526,27705,218.72,2023-10-24
16527,90886,709.31,2023-11-03
16528,99285,79.47,2023-12-16
16529,54749,937.07,2024-11-17
16530,51006,757.0,2023-10-17
16531,16089,888.43,2025-03-30
16532,95830,209.4,2023-08-29
16533,73601,324.19,2024-01-07
16534,54163,295.14,2024-08-03
16535,40558,882.34,2023-07-25
16536,58389,542.74,2023-08-02
16537,25367,758.65,2024-04-22
16538,12278,472.07,2023-08-08
16539,33141,888.82,2024-10-18
16540,27214,155.04,2024-08-30
16541,8868,959.12,2024-01-03
16542,82939,173.17,2025-05-22
16543,64176,166.96,2024-07-19
16544,10971,627.83,2024-06-06
16545,57530,882.52,2024-11-14
16546,41458,158.45,2024-12-09
16547,93970,186.78,2024-07-01
16548,44147,651.34,2024-03-19
16549,44462,652.89,2023-08-15
16550,34357,699.75,2025-06-11
16551,72496,466.64,2025-01-05
16552,81161,225.88,2024-12-23
16553,69430,605.61,2023-12-14
16554,11578,768.39,2025-06-25
16555,96712,400.29,2023-07-25
16556,96647,901.24,2025-04-09
16557,93530,340.33,2023-09-19
16558,84531,72.87,2024-10-18
16559,46378,555.75,2024-08-08
16560,47861,629.49,2024-08-06
16561,4244,846.31,2024-01-21
16562,69467,211.97,2025-05-30
16563,63051,31.33,2025-02-27
16564,79996,103.04,2024-08-22
16565,45219,892.89,2025-05-06
16566,54787,478.63,2024-05-16
16567,17799,126.23,2024-12-06
16568,28194,177.67,2025-05-27
16569,28966,353.01,2024-09-21
16570,21433,64.88,2024-10-07
16571,62508,810.33,2024-12-12
16572,80899,641.8,2023-12-28
16573,93755,781.22,2024-02-28
16574,43834,413.29,2024-09-01
16575,63488,733.18,2023-11-15
16576,97293,845.23,2023-10-07
16577,14507,468.36,2024-11-21
16578,21892,335.17,2024-06-25
16579,34670,469.66,2024-06-19
16580,55229,744.1,2024-06-02
16581,17100,670.38,2024-08-22
16582,86770,394.0,2025-05-29
16583,15477,981.48,2023-08-05
16584,81815,644.44,2024-12-28
16585,18178,343.46,2024-04-06
16586,84196,499.66,2024-12-19
16587,74228,230.37,2025-02-27
16588,73470,474.7,2023-09-21
16589,34937,743.19,2025-02-24
16590,34816,250.26,2023-07-10
16591,83656,322.23,2023-09-25
16592,30417,282.86,2025-01-20
16593,7014,274.94,2023-07-26
16594,85864,662.27,2023-08-20
16595,90771,242.91,2025-05-19
16596,46901,983.39,2023-08-11
16597,53891,403.66,2025-03-07
16598,53966,764.53,2025-03-05
16599,8859,396.56,2024-04-21
16600,86719,896.21,2024-03-27
16601,9150,629.87,2025-03-06
16602,616,568.31,2024-10-17
16603,25914,519.42,2023-09-05
16604,27864,66.98,2024-02-15
16605,5116,683.28,2024-08-28
16606,82424,849.93,2024-04-21
16607,86708,84.18,2023-12-25
16608,94838,837.36,2023-07-12
16609,75927,103.66,2023-08-02
16610,19415,19.27,2024-12-20
16611,45332,199.89,2025-05-15
16612,32777,679.49,2024-06-11
16613,75649,491.71,2023-10-22
16614,18095,806.43,2024-12-31
16615,94797,903.36,2024-10-24
16616,98684,757.76,2024-06-14
16617,44965,906.53,2023-10-04
16618,97341,29.7,2024-07-08
16619,19725,347.31,2023-08-28
16620,85554,50.21,2023-12-11
16621,78198,267.77,2023-12-10
16622,56660,182.86,2025-05-07
16623,12077,819.76,2024-04-23
16624,56607,735.84,2023-08-13
16625,12171,944.18,2023-09-20
16626,42654,196.65,2024-07-19
16627,72471,122.48,2024-01-04
16628,79938,508.75,2025-04-19
16629,2915,702.17,2024-02-26
16630,44089,288.11,2024-06-04
16631,23170,750.35,2025-02-09
16632,20435,957.31,2024-03-19
16633,20105,720.44,2023-08-10
16634,29342,239.68,2025-07-07
16635,51232,596.48,2025-04-22
16636,98939,595.32,2024-12-28
16637,39812,38.11,2023-11-02
16638,5998,597.64,2023-07-11
16639,95675,146.39,2024-06-16
16640,50223,180.92,2024-10-05
16641,89794,896.83,2023-11-09
16642,64171,805.6,2024-07-19
16643,17689,743.02,2024-05-19
16644,24839,483.33,2024-06-12
16645,34507,59.47,2024-05-18
16646,78434,718.76,2023-07-15
16647,63284,801.17,2025-06-27
16648,91393,521.13,2024-10-11
16649,34999,986.32,2025-06-09
16650,79973,741.41,2024-01-07
16651,78097,401.24,2025-07-05
16652,555,426.6,2025-01-08
16653,83657,601.2,2024-03-15
16654,72380,983.42,2024-10-07
16655,75760,382.68,2024-06-25
16656,51263,361.12,2024-04-13
16657,26238,403.08,2024-06-11
16658,60361,338.15,2024-05-07
16659,67734,747.81,2025-01-06
16660,55755,778.47,2023-10-21
16661,26411,406.82,2023-08-16
16662,10621,782.36,2025-06-23
16663,92560,299.66,2025-04-13
16664,77153,92.66,2025-02-05
16665,69622,727.29,2024-11-17
16666,46437,423.78,2025-05-05
16667,53569,515.9,2024-12-11
16668,32259,710.2,2024-01-21
16669,53530,698.71,2024-06-30
16670,37527,763.99,2023-07-25
16671,58043,651.97,2025-06-16
16672,74577,278.0,2024-05-28
16673,39870,42.3,2024-10-13
16674,18653,715.02,2025-06-16
16675,13656,651.49,2024-09-04
16676,81810,174.48,2025-02-23
16677,15545,752.49,2024-12-16
16678,24870,330.76,2024-09-03
16679,2805,797.21,2025-06-05
16680,6068,127.32,2024-01-27
16681,55488,40.2,2024-06-16
16682,92088,559.76,2024-10-16
16683,49697,859.49,2023-11-01
16684,60952,446.16,2024-03-10
16685,38702,444.28,2023-07-27
16686,25311,746.87,2024-11-10
16687,99744,886.08,2023-08-17
16688,97443,964.64,2024-09-23
16689,13305,747.95,2025-01-11
16690,97553,653.29,2024-06-23
16691,17582,70.77,2024-11-19
16692,9405,958.66,2024-01-27
16693,66774,470.45,2024-09-13
16694,88091,705.92,2024-04-05
16695,80319,777.29,2023-07-14
16696,11606,394.52,2024-11-29
16697,22122,218.08,2025-01-02
16698,51309,511.23,2025-04-22
16699,46226,667.97,2024-07-31
16700,70310,475.93,2025-01-27
16701,9625,389.49,2023-08-30
16702,63758,105.98,2025-01-31
16703,25629,454.64,2024-09-17
16704,14746,17.94,2024-09-27
16705,34208,941.19,2025-02-16
16706,17496,495.41,2024-06-19
16707,22341,133.17,2024-09-25
16708,50717,920.29,2023-10-17
16709,8213,157.28,2024-11-23
16710,47133,620.97,2024-10-01
16711,53718,186.3,2024-01-02
16712,88793,315.77,2024-02-09
16713,71097,998.88,2025-02-26
16714,35371,126.17,2023-08-04
16715,63578,946.45,2024-02-09
16716,70518,65.72,2025-04-22
16717,45638,101.71,2024-03-10
16718,42410,366.95,2023-10-28
16719,8970,562.88,2023-09-14
16720,89830,640.08,2023-10-16
16721,246,378.95,2024-08-22
16722,20370,876.95,2023-12-16
16723,4114,87.43,2024-08-27
16724,25675,439.39,2025-02-01
16725,71919,540.18,2023-11-18
16726,93523,471.8,2024-02-05
16727,44732,285.92,2024-11-23
16728,15971,627.7,2024-02-03
16729,88884,267.87,2024-05-01
16730,63182,436.04,2024-06-09
16731,93773,123.68,2024-09-24
16732,40194,929.99,2024-12-06
16733,51786,675.72,2023-10-10
16734,71792,517.34,2024-02-25
16735,47185,410.5,2025-04-06
16736,17790,233.44,2024-08-18
16737,28238,786.77,2025-05-14
16738,8595,207.31,2023-09-28
16739,18445,887.25,2024-11-15
16740,96010,44.31,2025-02-21
16741,68643,743.03,2024-03-04
16742,12671,691.64,2023-10-08
16743,43529,499.7,2024-08-28
16744,8146,457.07,2024-03-26
16745,42825,486.38,2023-11-28
16746,56705,384.4,2024-05-15
16747,52264,221.9,2024-05-04
16748,84228,623.54,2023-11-24
16749,3353,876.07,2025-05-13
16750,10755,841.54,2023-12-05
16751,19558,536.67,2024-01-10
16752,89241,351.89,2024-08-21
16753,56669,86.83,2025-06-20
16754,8408,180.02,2024-08-02
16755,26164,111.16,2023-12-08
16756,37142,688.7,2025-03-26
16757,1597,68.86,2023-11-04
16758,48701,130.26,2023-07-14
16759,31379,362.78,2025-06-01
16760,87943,92.37,2024-09-06
16761,44222,408.62,2025-04-29
16762,46901,398.96,2025-04-15
16763,94146,191.44,2024-04-10
16764,93885,392.84,2023-09-03
16765,79182,687.2,2023-07-14
16766,94494,121.48,2024-01-28
16767,40756,292.21,2025-01-04
16768,80108,101.38,2023-08-26
16769,62691,279.21,2023-10-11
16770,29484,456.94,2023-08-20
16771,53072,724.61,2024-11-23
16772,29055,782.47,2024-10-11
16773,80491,230.09,2024-11-13
16774,7725,660.82,2024-01-06
16775,25676,456.88,2025-01-29
16776,80630,679.45,2025-01-22
16777,4942,580.53,2024-01-01
16778,68614,72.39,2024-12-24
16779,24689,983.04,2023-10-17
16780,93214,944.4,2024-01-09
16781,24996,994.32,2024-04-17
16782,58959,183.25,2024-10-07
16783,48076,958.58,2025-06-10
16784,88047,481.43,2024-11-20
16785,86469,630.37,2024-08-05
16786,32695,292.41,2025-04-16
16787,34793,448.27,2024-12-04
16788,48228,836.76,2024-04-16
16789,72775,899.84,2024-07-28
16790,32513,184.12,2025-06-02
16791,61361,389.03,2024-07-06
16792,76683,380.63,2023-12-11
